customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_clean,job title,industry,wealth_segment,deceased_iNodicator,owns_car,tenure
2434,Lenci,Soars,Male,40,1956-11-17,68,68,Environmental Specialist,,Affluent Customer,No,No,18
2435,Orly,Ceney,Female,69,1961-08-12,63,63,Account Coordinator,Manufacturing,Mass Customer,No,No,14
2436,Jaymie,Wellesley,Male,37,1986-03-21,39,39,Help Desk Technician,IT,Mass Customer,No,No,4
2437,Simonette,Cressingham,Female,90,1977-05-01,48,48,Marketing Manager,Financial Services,Mass Customer,No,Yes,18
2438,Lorianne,Ethersey,Female,76,1983-01-29,42,42,Speech Pathologist,Manufacturing,Mass Customer,No,Yes,4
2439,Shelly,Yakebovitch,Female,44,1967-10-02,57,57,,Manufacturing,Affluent Customer,No,No,15
2440,Lethia,Juanes,Female,17,1959-09-21,65,65,Engineer II,Manufacturing,Affluent Customer,No,No,8
2441,Loutitia,Pinkie,Female,52,1959-03-29,66,66,,Property,High Net Worth,No,Yes,5
2442,Odie,Enrrico,Male,8,1957-10-13,67,67,Social Worker,Health,Affluent Customer,No,Yes,17
2443,Towny,Python,Male,30,1990-02-13,35,35,Computer Systems Analyst I,Property,High Net Worth,No,No,20
2444,Emmet,Cristoforo,Male,22,1977-05-13,48,48,Associate Professor,Manufacturing,High Net Worth,No,No,11
2445,Johnnie,Prujean,Male,46,1976-03-11,49,49,Quality Control Specialist,Retail,Affluent Customer,No,No,18
2446,Lovell,Kiss,Male,33,1956-09-07,68,68,,Retail,Affluent Customer,No,No,17
2447,Richard,Poor,Male,55,1997-01-06,28,28,Tax Accountant,,Affluent Customer,No,Yes,2
2448,Lorri,Iston,Female,5,1992-12-18,32,32,Structural Analysis Engineer,Property,High Net Worth,No,No,10
2449,Oates,Broadberrie,Male,54,1982-06-01,43,43,Tax Accountant,,Affluent Customer,No,No,8
2450,Jayson,Breheny,Male,64,1974-06-21,51,51,Structural Engineer,Retail,Affluent Customer,No,Yes,7
2451,Upton,Orford,Male,33,1973-03-09,52,52,Editor,Argiculture,Affluent Customer,No,Yes,18
2452,Sophronia,Yerrill,Female,93,1975-07-24,49,49,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,17
2453,Ruthe,Campe,Female,22,1992-08-05,32,32,Safety Technician II,Telecommunications,High Net Worth,No,No,9
2454,Gene,Brome,Female,81,1960-02-13,65,65,Senior Sales Associate,Property,Mass Customer,No,Yes,12
2455,Kathe,Heatlie,Female,64,1977-10-09,47,47,,Manufacturing,Mass Customer,No,No,21
2456,Reidar,Pullin,Male,9,1991-05-29,34,34,Sales Associate,,Mass Customer,No,No,10
2457,Benito,Vearnals,Male,70,1975-04-12,50,50,Developer IV,IT,High Net Worth,No,Yes,15
2458,Leilah,Liddel,Female,73,1964-04-20,61,61,Media Manager II,Manufacturing,High Net Worth,No,Yes,5
2459,Jeanna,Naulls,Female,67,1986-01-10,39,39,Quality Engineer,Manufacturing,High Net Worth,No,No,18
2460,Mick,Boutellier,Male,88,1976-05-17,49,49,Nurse Practicioner,Manufacturing,High Net Worth,No,Yes,12
2461,Tully,,Male,89,1976-06-12,49,49,Speech Pathologist,,Affluent Customer,No,No,17
2462,Fletcher,Hutchens,Male,17,1980-07-05,45,45,Assistant Media Planner,Entertainment,Affluent Customer,No,No,21
2463,Krystle,Jovicevic,Female,54,1978-01-30,47,47,Pharmacist,Health,Mass Customer,No,No,12
2464,Cleve,Jindrak,Male,78,1983-04-06,42,42,Speech Pathologist,Retail,Mass Customer,No,No,6
2465,Paloma,Nilles,Female,31,1984-06-12,41,41,Senior Editor,,Mass Customer,No,Yes,2
2466,Araldo,Klamp,Male,62,1980-10-04,44,44,Software Test Engineer IV,Entertainment,High Net Worth,No,No,16
2467,Ynez,Fawloe,Female,71,1975-07-15,49,49,Engineer III,Manufacturing,Affluent Customer,No,Yes,4
2468,Parker,Barenskie,Male,51,1995-12-12,29,29,Marketing Assistant,Retail,High Net Worth,No,No,1
2469,Kermie,Hedger,Unknown,18,1977-07-22,47,47,Accounting Assistant II,IT,Mass Customer,No,Yes,
2470,Roy,Dunaway,Male,70,1957-07-04,68,68,,Argiculture,Mass Customer,No,No,13
2471,Noland,Bresland,Male,55,1978-12-20,46,46,Geological Engineer,Manufacturing,Mass Customer,No,Yes,8
2472,Mathias,Element,Male,99,1989-06-02,36,36,Product Engineer,Health,High Net Worth,No,Yes,16
2473,Davon,,Male,50,1970-05-10,55,55,Administrative Assistant I,Entertainment,Mass Customer,No,Yes,13
2474,Chrysa,Burrett,Female,59,1980-06-08,45,45,Executive Secretary,Argiculture,High Net Worth,No,Yes,6
2475,Cammi,Ambrogioni,Female,68,1977-05-02,48,48,Quality Control Specialist,,Mass Customer,No,No,20
2476,Hal,Braddon,Male,13,1956-09-25,68,68,Administrative Officer,Property,High Net Worth,No,No,17
2477,Barney,Tilling,Male,25,1977-03-23,48,48,Electrical Engineer,Manufacturing,Affluent Customer,No,Yes,10
2478,Andreas,Lamke,Male,85,1966-07-07,59,59,Senior Cost Accountant,Financial Services,Affluent Customer,No,Yes,10
2479,Helge,Voller,Female,81,1996-11-06,28,28,Community Outreach Specialist,Retail,Mass Customer,No,No,5
2480,Adey,Shevlin,Female,3,1971-12-26,53,53,Nuclear Power Engineer,Manufacturing,High Net Worth,No,Yes,16
2481,Amber,Ruslin,Female,71,1979-01-20,46,46,Chief Design Engineer,Manufacturing,Mass Customer,No,Yes,12
2482,Regan,Siemens,Male,95,1953-12-10,71,71,Pharmacist,Health,Mass Customer,No,Yes,10
2483,Greta,Cotterrill,Female,54,1987-06-06,38,38,,Manufacturing,Mass Customer,No,No,10
2484,Elise,Slimm,Female,77,1979-10-03,45,45,Senior Quality Engineer,Property,Mass Customer,No,Yes,14
2485,Ringo,Parkyn,Male,93,1955-07-27,69,69,Help Desk Technician,,Mass Customer,No,Yes,12
2486,Alaine,Halbord,Female,77,1954-03-09,71,71,Structural Engineer,Manufacturing,Mass Customer,No,Yes,5
2487,Elton,Piggford,Male,92,1978-01-13,47,47,Operator,IT,Affluent Customer,No,Yes,14
2488,Idalia,Braunton,Female,32,1988-11-17,36,36,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,7
2489,Emma,Mates,Female,42,1976-06-12,49,49,Speech Pathologist,Retail,Mass Customer,No,No,15
2490,Clint,Krause,Male,28,1987-10-01,37,37,,Health,Mass Customer,No,Yes,5
2491,Tabbie,Turone,Male,74,1977-05-08,48,48,Clinical Specialist,Health,Mass Customer,No,No,14
2492,Gayelord,Lipman,Male,35,1974-02-01,51,51,Design Engineer,Manufacturing,High Net Worth,No,No,9
2493,Rey,Collum,Male,56,1981-08-19,43,43,Assistant Media Planner,Entertainment,Mass Customer,No,Yes,17
2494,Donella,Emm,Female,98,1974-08-08,50,50,Senior Sales Associate,Manufacturing,High Net Worth,No,No,16
2495,Gwenore,Suero,Female,89,1953-11-12,71,71,Assistant Professor,IT,Affluent Customer,No,No,17
2496,Lew,Wittleton,Male,29,1980-08-26,44,44,Web Developer II,Manufacturing,Mass Customer,No,Yes,21
2497,Gustav,Aaronsohn,Male,33,1969-04-05,56,56,Administrative Assistant IV,Property,Affluent Customer,No,No,12
2498,Rosana,Emmatt,Female,70,1978-02-02,47,47,Software Test Engineer III,Retail,High Net Worth,No,No,8
2499,Doll,Tschirschky,Female,77,1973-08-30,51,51,Account Representative I,Retail,Mass Customer,No,No,14
2500,Micky,Livings,Female,35,1957-12-18,67,67,Senior Developer,Property,High Net Worth,No,Yes,17
2501,Ora,Meaddowcroft,Female,80,1971-07-12,53,53,Actuary,Financial Services,Mass Customer,No,Yes,10
2502,Concordia,Mussington,Female,6,1964-08-23,60,60,Structural Engineer,Manufacturing,Mass Customer,No,Yes,11
2503,Devlin,Laneham,Male,80,1967-07-16,57,57,Budget/Accounting Analyst I,Health,Affluent Customer,No,Yes,10
2504,Aloysius,Huffer,Male,52,2000-04-29,25,25,,Property,Mass Customer,No,No,2
2505,Myrah,McCarry,Female,45,1980-08-25,44,44,VP Marketing,Financial Services,High Net Worth,No,No,3
2506,Arlana,Ferrick,Female,97,1955-01-20,70,70,,Health,Affluent Customer,No,No,9
2507,Alysa,Galilee,Female,77,1986-06-25,39,39,Biostatistician III,Health,Affluent Customer,No,Yes,8
2508,Virgil,Borkett,Male,98,1996-11-04,28,28,Information Systems Manager,,Mass Customer,No,No,3
2509,Danya,Beadles,Male,99,1971-07-07,54,54,Help Desk Technician,Financial Services,Mass Customer,No,No,7
2510,Nealson,Lowdham,Male,43,1973-04-10,52,52,Human Resources Manager,Manufacturing,Mass Customer,No,Yes,7
2511,Jedidiah,Daulby,Male,20,1991-07-12,33,33,Technical Writer,Financial Services,Mass Customer,No,Yes,4
2512,Franzen,Halliday,Male,3,1968-05-22,57,57,Web Developer I,,High Net Worth,No,Yes,19
2513,Rustie,Ligoe,Male,55,1978-07-31,46,46,Structural Analysis Engineer,Property,Mass Customer,No,No,12
2514,Vincenty,Sayer,Male,25,1975-08-11,49,49,Senior Financial Analyst,Financial Services,High Net Worth,No,Yes,17
2515,Manya,,Female,24,1995-03-07,30,30,,Retail,Affluent Customer,No,Yes,3
2516,Zoe,Kiddye,Female,42,1967-05-27,58,58,Registered Nurse,Health,Mass Customer,No,No,19
2517,Rozanna,Kegan,Female,1,1978-10-19,46,46,Research Nurse,Health,Mass Customer,No,Yes,9
2518,Krystalle,Ives,Female,53,1954-08-22,70,70,Recruiting Manager,,Mass Customer,No,Yes,19
2519,Ryon,Dalliston,Male,76,1979-10-17,45,45,Senior Developer,Manufacturing,Mass Customer,No,Yes,5
2520,Gabie,Skett,Male,71,1974-05-27,51,51,Accountant III,Retail,Affluent Customer,No,Yes,10
2521,Kellia,Martugin,Female,35,1999-08-29,25,25,Chemical Engineer,Manufacturing,High Net Worth,No,Yes,3
2522,Benton,MacGragh,Male,42,1977-02-03,48,48,,,High Net Worth,No,No,14
2523,Lauree,Shewery,Female,28,1961-10-29,63,63,VP Marketing,Financial Services,Mass Customer,No,Yes,9
2524,Rustie,Kingsland,Male,84,1969-05-29,56,56,Help Desk Technician,Retail,Mass Customer,No,Yes,8
2525,Hans,Ison,Male,25,1992-10-03,32,32,Cost Accountant,Financial Services,Mass Customer,No,No,8
2526,Izaak,Dopson,Male,89,1969-02-01,56,56,Software Test Engineer II,Manufacturing,Mass Customer,No,No,8
2527,Arly,Petersen,Female,60,1980-07-19,44,44,Technical Writer,,Affluent Customer,No,Yes,16
2528,Cassie,Toffaloni,Male,81,1978-09-23,46,46,Senior Editor,Financial Services,Affluent Customer,No,No,15
2529,Ben,Laidler,Male,81,1954-05-11,71,71,Quality Engineer,Manufacturing,High Net Worth,No,Yes,10
2530,Engracia,Foulcher,Female,63,1960-08-03,64,64,Business Systems Development Analyst,Property,Mass Customer,No,Yes,18
2531,Brendan,Verbeke,Male,48,1981-08-20,43,43,Teacher,Property,High Net Worth,No,Yes,8
2532,Milli,Hubbert,Female,27,1969-05-01,56,56,,Manufacturing,Mass Customer,No,No,11
2533,Harper,Ioannidis,Male,11,1993-07-26,31,31,Speech Pathologist,Health,Affluent Customer,No,Yes,5
2534,Estelle,Lithgow,Female,70,1965-06-21,60,60,Research Associate,Manufacturing,Affluent Customer,No,Yes,12
2535,Butch,Broadnicke,Male,53,1981-08-20,43,43,Accountant III,Financial Services,Affluent Customer,No,No,13
2536,Aigneis,Brignall,Female,71,1964-06-10,61,61,Associate Professor,Health,Mass Customer,No,Yes,16
2537,Peggi,Tolan,Female,8,1989-09-06,35,35,Senior Quality Engineer,,Affluent Customer,No,Yes,12
2538,Jacinta,Petrillo,Female,13,1959-01-22,66,66,,,High Net Worth,No,Yes,20
2539,Tracie,Ashdown,Male,68,1967-04-22,58,58,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,Yes,12
2540,Donavon,,Unknown,14,1977-07-22,47,47,Executive Secretary,IT,Mass Customer,No,Yes,
2541,Cleveland,Islep,Male,17,2000-03-14,25,25,Software Engineer II,Financial Services,High Net Worth,No,Yes,2
2542,Amanda,Leverington,Female,43,1966-03-11,59,59,Accounting Assistant I,Property,Affluent Customer,No,Yes,12
2543,Horacio,Kitchin,Male,41,1999-06-03,26,26,Web Developer III,,Affluent Customer,No,No,2
2544,Ellery,Bowra,Male,73,1988-01-31,37,37,VP Marketing,Manufacturing,Mass Customer,No,Yes,16
2545,Grayce,Aumerle,Female,33,1978-04-11,47,47,Tax Accountant,Manufacturing,Mass Customer,No,Yes,16
2546,Marinna,Hancke,Female,45,1980-04-10,45,45,Assistant Professor,Manufacturing,High Net Worth,No,No,11
2547,Aili,Scruby,Female,91,1985-07-08,40,40,Social Worker,Health,Mass Customer,No,Yes,14
2548,Kristien,Robberts,Female,11,1971-07-30,53,53,Chief Design Engineer,,Mass Customer,No,No,13
2549,Mike,Geggus,Male,12,1998-08-07,26,26,Pharmacist,Health,Mass Customer,No,Yes,4
2550,Dionysus,Elmhurst,Male,34,1997-08-12,27,27,Pharmacist,Health,Mass Customer,No,Yes,4
2551,Gabrila,Gobbett,Female,0,1987-10-10,37,37,VP Quality Control,,Mass Customer,No,No,5
2552,Allard,Skipton,Male,1,1973-11-02,51,51,,Manufacturing,Affluent Customer,No,Yes,17
2553,Buddy,Morfell,Male,42,1981-10-09,43,43,,,High Net Worth,No,Yes,13
2554,Fan,Gaythwaite,Female,76,1982-08-21,42,42,Software Engineer III,,High Net Worth,No,No,12
2555,Brad,Tenman,Male,43,1976-09-19,48,48,Health Coach IV,Health,Affluent Customer,No,No,11
2556,Chucho,Francey,Male,39,1988-08-11,36,36,,Health,Mass Customer,No,Yes,15
2557,Lian,Zarfai,Female,37,1978-08-19,46,46,,,Mass Customer,No,No,19
2558,Imojean,Bosquet,Female,84,1974-10-19,50,50,,Health,High Net Worth,No,Yes,20
2559,Fulvia,Bernini,Female,7,1969-06-21,56,56,Assistant Media Planner,Entertainment,High Net Worth,No,No,8
2560,Sherm,Tythe,Male,7,1980-10-01,44,44,Developer IV,,Mass Customer,No,No,21
2561,Elga,McWard,Female,44,1963-09-06,61,61,,Manufacturing,High Net Worth,No,Yes,15
2562,Boonie,Withams,Male,98,1980-09-26,44,44,Internal Auditor,Retail,Mass Customer,No,No,13
2563,Perla,Sabatier,Female,49,1990-03-08,35,35,Administrative Assistant IV,,Mass Customer,No,Yes,20
2564,Bell,Carley,Female,18,1976-04-29,49,49,Engineer III,Health,Mass Customer,No,No,15
2565,Joannes,Harbron,Female,62,1969-08-17,55,55,Junior Executive,Health,Affluent Customer,No,Yes,9
2566,Nani,Brilleman,Female,48,1996-10-29,28,28,Accountant II,Entertainment,Affluent Customer,No,Yes,6
2567,Tobe,Spirit,Male,97,1975-01-13,50,50,Systems Administrator IV,Financial Services,Mass Customer,No,No,22
2568,Anna-diana,Slyne,Female,42,1983-02-16,42,42,Staff Scientist,Manufacturing,Mass Customer,No,No,18
2569,Sig,Sellan,Male,62,1985-05-03,40,40,VP Quality Control,Retail,Mass Customer,No,No,16
2570,Hirsch,Peele,Male,13,1977-09-10,47,47,Professor,Financial Services,Mass Customer,No,Yes,18
2571,Chariot,Keefe,Male,97,1986-11-17,38,38,Internal Auditor,Health,Affluent Customer,No,Yes,7
2572,Sheila,McInulty,Female,30,1980-12-30,44,44,Engineer III,Financial Services,Mass Customer,No,No,13
2573,Tera,Van Weedenburg,Female,72,1954-09-23,70,70,Software Engineer I,,Mass Customer,No,No,10
2574,Humfrey,Boyse,Male,73,1979-12-21,45,45,,Manufacturing,Mass Customer,No,No,4
2575,Hagan,Abrahmer,Male,87,1974-06-07,51,51,Business Systems Development Analyst,Financial Services,High Net Worth,No,Yes,16
2576,Lotty,Szubert,Female,15,1959-05-30,66,66,Associate Professor,Manufacturing,Mass Customer,No,No,13
2577,Thor,Rickardsson,Male,78,1976-03-19,49,49,Operator,,Mass Customer,No,Yes,10
2578,Felice,McVane,Male,49,1991-02-27,34,34,Tax Accountant,Retail,High Net Worth,No,No,3
2579,Celka,Demsey,Female,35,1970-12-31,54,54,Desktop Support Technician,Manufacturing,Mass Customer,No,No,16
2580,Kalinda,,Female,27,1988-07-04,37,37,Teacher,Financial Services,Mass Customer,No,Yes,13
2581,Gwenette,Appleton,Female,49,1974-06-10,51,51,,Manufacturing,Affluent Customer,No,Yes,11
2582,Harv,Pavey,Male,98,1977-08-10,47,47,Director of Sales,Health,Mass Customer,No,No,7
2583,Appolonia,Oxe,Female,34,1963-09-12,61,61,Human Resources Assistant I,Property,Mass Customer,No,No,15
2584,Sharia,,Female,86,1980-07-07,45,45,Technical Writer,Financial Services,High Net Worth,No,No,12
2585,Sly,Passo,Male,15,1994-06-22,31,31,Geologist III,,Affluent Customer,No,No,7
2586,Heywood,Sollett,Male,10,1979-09-12,45,45,Tax Accountant,Financial Services,Mass Customer,No,Yes,13
2587,Maren,Dachs,Female,76,1979-03-30,46,46,Data Coordiator,,Affluent Customer,No,No,4
2588,Kimball,Martinho,Male,37,2001-01-02,24,24,Professor,,High Net Worth,No,No,2
2589,Alvera,Kiddle,Female,42,1965-08-02,59,59,,,High Net Worth,No,No,8
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,60,60,General Manager,Financial Services,Affluent Customer,No,Yes,11
2591,Estevan,Rylett,Male,50,1974-02-04,51,51,,Retail,High Net Worth,No,No,13
2592,Archibaldo,Argrave,Male,84,1995-06-19,30,30,Help Desk Operator,Financial Services,Mass Customer,No,Yes,1
2593,Sharona,Yorkston,Female,69,1973-07-26,51,51,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,No,19
2594,Sigismond,Stockow,Male,90,1997-06-23,28,28,Internal Auditor,Manufacturing,Mass Customer,No,No,2
2595,Land,Bangley,Male,56,1977-08-17,47,47,Nurse Practicioner,,Affluent Customer,No,Yes,8
2596,Lexis,Deason,Female,51,1976-08-20,48,48,Assistant Professor,,Affluent Customer,No,Yes,13
2597,Carita,Kemwall,Female,58,1980-10-25,44,44,Civil Engineer,Manufacturing,High Net Worth,No,Yes,11
2598,Lindsay,Maydway,Male,23,1980-03-26,45,45,Senior Developer,Manufacturing,Affluent Customer,No,No,9
2599,Pauly,Eilles,Female,9,1954-05-03,71,71,VP Marketing,Manufacturing,Mass Customer,No,No,5
2600,Darnell,Wistance,Male,55,2001-03-03,24,24,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,1
2601,Morgana,Wardel,Female,48,1975-01-18,50,50,Software Engineer III,Financial Services,Affluent Customer,No,No,13
2602,Jessamine,Butcher,Female,46,1977-03-22,48,48,Structural Analysis Engineer,Health,Mass Customer,No,No,3
2603,Mercy,Jost,Female,44,1962-02-04,63,63,Nurse,Financial Services,High Net Worth,No,No,11
2604,Lewiss,Jaeggi,Male,91,1975-05-08,50,50,Account Executive,Retail,Mass Customer,No,Yes,7
2605,Had,Gilling,Male,50,1965-02-03,60,60,Marketing Manager,Health,High Net Worth,No,Yes,18
2606,Addi,Seager,Female,56,1978-08-19,46,46,Electrical Engineer,Manufacturing,High Net Worth,No,No,12
2607,Laurent,Ainslee,Male,90,1992-05-08,33,33,Registered Nurse,Health,Affluent Customer,No,Yes,7
2608,Fenelia,Dockrell,Female,44,1975-11-05,49,49,Budget/Accounting Analyst III,Health,Affluent Customer,No,Yes,6
2609,Genvieve,Kobes,Female,17,1964-12-18,60,60,Compensation Analyst,Financial Services,Mass Customer,No,Yes,14
2610,Arliene,Bartolijn,Female,41,1954-04-30,71,71,Account Coordinator,IT,Mass Customer,No,No,10
2611,Aeriel,Lejeune,Female,36,1991-02-18,34,34,Tax Accountant,Financial Services,Affluent Customer,No,No,9
2612,Bran,Sauven,Male,33,1969-04-30,56,56,Statistician I,Retail,Affluent Customer,No,No,18
2613,Trenton,Casaccio,Male,78,1966-06-13,59,59,,Health,Mass Customer,No,Yes,16
2614,Anatollo,Stendell,Male,65,1957-10-16,67,67,,Retail,High Net Worth,No,No,18
2615,Cordelia,,Female,23,1998-08-13,26,26,Nurse,Financial Services,Mass Customer,No,Yes,1
2616,Andee,Ormrod,Female,28,1970-06-11,55,55,Nurse,,High Net Worth,No,Yes,13
2617,Vanda,Donnellan,Female,79,1959-10-20,65,65,,Health,High Net Worth,No,No,18
2618,Jay,Prue,Male,85,1977-12-14,47,47,Administrative Assistant IV,,Mass Customer,No,No,4
2619,Lavinia,Niess,Female,62,1978-07-05,47,47,Web Designer I,Financial Services,High Net Worth,No,Yes,14
2620,Henderson,Koubek,Male,26,1999-04-30,26,26,Civil Engineer,Manufacturing,Mass Customer,No,No,1
2621,Moreen,Zoren,Female,24,1974-02-21,51,51,Assistant Media Planner,Entertainment,High Net Worth,No,No,15
2622,Natty,Sisneros,Male,13,1979-12-10,45,45,Staff Accountant I,Financial Services,Mass Customer,No,No,16
2623,Zackariah,Catteroll,Male,42,1982-07-28,42,42,Media Manager III,Property,Mass Customer,No,Yes,15
2624,Winfield,Lampitt,Male,37,1964-07-08,61,61,Community Outreach Specialist,Retail,Mass Customer,No,Yes,11
2625,Kristal,McRobbie,Female,45,1972-03-16,53,53,Research Assistant I,Manufacturing,Affluent Customer,No,Yes,8
2626,Gerome,Lawrenz,Male,42,1998-10-24,26,26,Account Coordinator,Property,Affluent Customer,No,Yes,4
2627,Hildegaard,Gennrich,Female,7,1971-10-29,53,53,Budget/Accounting Analyst II,Retail,Mass Customer,No,Yes,12
2628,Giselbert,Gudyer,Male,29,2001-05-21,24,24,Assistant Media Planner,Entertainment,Affluent Customer,No,No,1
2629,Nomi,Bushell,Female,60,1976-08-13,48,48,Engineer IV,Entertainment,High Net Worth,No,No,19
2630,Jonathon,,Male,76,1978-12-17,46,46,Senior Sales Associate,Retail,Mass Customer,No,No,10
2631,Antonio,Brewis,Male,4,1995-05-11,30,30,Software Engineer I,Financial Services,Mass Customer,No,Yes,2
2632,Krishna,Frood,Male,18,1965-09-29,59,59,,Argiculture,Mass Customer,No,No,16
2633,Shayla,Colnett,Female,47,1969-01-18,56,56,,Property,Mass Customer,No,Yes,12
2634,Silvester,Scowcroft,Male,85,1980-07-14,44,44,Quality Engineer,Financial Services,High Net Worth,No,No,15
2635,Arty,Mac Geaney,Male,45,1959-01-03,66,66,Nurse,Retail,Mass Customer,No,No,14
2636,Carly,Struys,Female,35,1974-01-05,51,51,Nuclear Power Engineer,Manufacturing,High Net Worth,No,Yes,14
2637,Marcile,Christley,Female,28,1972-07-30,52,52,Help Desk Operator,Retail,Mass Customer,No,Yes,11
2638,Moritz,Brognot,Male,1,1977-02-10,48,48,Budget/Accounting Analyst III,IT,Mass Customer,No,Yes,15
2639,Mufi,O'Kielt,Female,70,1986-07-03,39,39,Geologist IV,Entertainment,Mass Customer,No,Yes,10
2640,Curran,McMeekan,Male,75,1978-08-24,46,46,Computer Systems Analyst IV,,Affluent Customer,No,No,12
2641,Vina,Tackell,Female,71,1977-03-22,48,48,Software Test Engineer I,,Mass Customer,No,Yes,12
2642,Arabelle,Rentelll,Unknown,36,1977-07-22,47,47,VP Accounting,Financial Services,High Net Worth,No,No,
2643,Dulsea,Maffi,Female,53,1989-10-11,35,35,Nurse,,Affluent Customer,No,No,18
2644,Brooke,Alastair,Male,72,1977-09-03,47,47,VP Sales,IT,Mass Customer,No,No,12
2645,Ado,Yaldren,Male,20,2000-06-26,25,25,Technical Writer,IT,High Net Worth,No,Yes,1
2646,Jesselyn,Di Biaggi,Female,14,1972-10-11,52,52,Sales Representative,Retail,Mass Customer,No,Yes,17
